,contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,label,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,status,statuses_count,time_zone,translator_type,url,utc_offset,verified,id,reputation,taste
38518613,FALSE,Thu May 07 21:13:47 +0000 2009,FALSE,FALSE,,,5635,,507,,530,TRUE,TRUE,38518613,38518613,FALSE,FALSE,0,en,2,"Kansas City, MO",Jenny Schoenrade,,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/38518613/1496691372,http://pbs.twimg.com/profile_images/914873331412865024/AGngCeBg_normal.jpg,https://pbs.twimg.com/profile_images/914873331412865024/AGngCeBg_normal.jpg,FF3300,86A4A6,A0C5C7,333333,TRUE,FALSE,jennyschoenrade,,6388,Mountain Time (US & Canada),none,,-25200,FALSE,38518613,0.488910318,0.530838166
385216443,FALSE,Wed Oct 05 02:49:41 +0000 2011,FALSE,FALSE,Don’t follow me because I really don’t know where I’m going.,,18919,,719,,638,TRUE,TRUE,385216443,385216443,FALSE,FALSE,0,en,4,"Ankeny, IA",Kelsey Ackerman,,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/385216443/1488649484,http://pbs.twimg.com/profile_images/916781872298057729/K2ZgjR5L_normal.jpg,https://pbs.twimg.com/profile_images/916781872298057729/K2ZgjR5L_normal.jpg,FF0000,FFFFFF,FFF7CC,0C3E53,TRUE,FALSE,kelsooo1,,11065,Central Time (US & Canada),none,,-21600,FALSE,385216443,0.530191458,0.572304145
385904339,FALSE,Thu Oct 06 10:24:27 +0000 2011,FALSE,FALSE,To book tickets contact us on 0121 359 9444 or visit https://t.co/CL6lnuzxSq.  #AliceOldRep???????,,3789,,3492,,1243,TRUE,TRUE,385904339,385904339,FALSE,FALSE,1,en,88,"Station Street, Birmingham",The Old Rep Theatre,,0,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/385904339/1510052597,http://pbs.twimg.com/profile_images/927849413799751682/fPBheTbB_normal.jpg,https://pbs.twimg.com/profile_images/927849413799751682/fPBheTbB_normal.jpg,10ADC2,0,0,0,FALSE,FALSE,TheOldRep,,7493,London,none,http://t.co/ytf0CJblb9,0,FALSE,385904339,0.738029951,0.701559134
3860569152,FALSE,Sun Oct 11 17:17:41 +0000 2015,FALSE,FALSE,• WINNER • ????????,,4399,,8,,185,FALSE,FALSE,3860569152,3860569152,FALSE,FALSE,1,en,0,"Arizona, USA",ACHI,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3860569152/1453088210,http://pbs.twimg.com/profile_images/710505945160351744/0awsqDJD_normal.jpg,https://pbs.twimg.com/profile_images/710505945160351744/0awsqDJD_normal.jpg,ABB8C2,0,0,0,FALSE,FALSE,CHS1226ACHI,,1436,,none,,,FALSE,3860569152,0.041450777,0.938060004
3862072934,FALSE,Sun Oct 11 20:23:34 +0000 2015,FALSE,FALSE,"At Naosumelife you will always find the products you want at prices you can afford from various brand like Hisky,WLtoys,Walkera, DJI,JJRC.",,3,,6,,50,TRUE,FALSE,3862072934,3862072934,FALSE,FALSE,1,en,1,,S.Birjeet,,C0DEED,http://pbs.twimg.com/profile_background_images/674279029327839234/02U-Ik4q.jpg,https://pbs.twimg.com/profile_background_images/674279029327839234/02U-Ik4q.jpg,FALSE,https://pbs.twimg.com/profile_banners/3862072934/1447331774,http://pbs.twimg.com/profile_images/653306302102286336/ERE900U8_normal.png,https://pbs.twimg.com/profile_images/653306302102286336/ERE900U8_normal.png,0084B4,0,0,0,TRUE,FALSE,naosumelife,,321,,none,https://t.co/2bdRJbEDhA,,FALSE,3862072934,0.107142857,0.921448271
386582662,FALSE,Fri Oct 07 14:45:12 +0000 2011,FALSE,FALSE,??vip | @gafaepnc | ygfam?,,4656,,558,,260,TRUE,FALSE,386582662,386582662,FALSE,FALSE,1,en,2,,Gafae,,FF9900,http://pbs.twimg.com/profile_background_images/710543402/bc2db4bc286f6c8ce7aa4da972e64f5c.jpeg,https://pbs.twimg.com/profile_background_images/710543402/bc2db4bc286f6c8ce7aa4da972e64f5c.jpeg,TRUE,https://pbs.twimg.com/profile_banners/386582662/1387294595,http://pbs.twimg.com/profile_images/378800000645489461/6f6ea8bb7a0ec0d9c35153fb0a391315_normal.jpeg,https://pbs.twimg.com/profile_images/378800000645489461/6f6ea8bb7a0ec0d9c35153fb0a391315_normal.jpeg,FF9900,FFFFFF,95E8EC,3C3940,TRUE,FALSE,gggafae,,124768,Pacific Time (US & Canada),none,http://t.co/Z3ZiZHBCmz,-28800,FALSE,386582662,0.682539683,0.649781274
386642514,FALSE,Fri Oct 07 16:50:12 +0000 2011,FALSE,FALSE,Create happiness,,11002,,427,,372,TRUE,FALSE,386642514,386642514,FALSE,FALSE,0,en,4,achieving greatness,J A I ?,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/386642514/1496530970,http://pbs.twimg.com/profile_images/915325621408026624/Nuoga2fB_normal.jpg,https://pbs.twimg.com/profile_images/915325621408026624/Nuoga2fB_normal.jpg,6512B3,FFFFFF,EFEFEF,333333,TRUE,FALSE,jaileeen_,,14434,Pacific Time (US & Canada),none,,-28800,FALSE,386642514,0.534912718,0.731790085
3867326773,FALSE,Mon Oct 12 07:40:52 +0000 2015,TRUE,FALSE,,,4316,,1,,32,FALSE,FALSE,3867326773,3867326773,FALSE,FALSE,0,en,0,,?,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3867326773/1487887202,http://pbs.twimg.com/profile_images/834886143233556480/MTDzYaDG_normal.jpg,https://pbs.twimg.com/profile_images/834886143233556480/MTDzYaDG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,TRUE,jgksus,,10760,Pacific Time (US & Canada),none,,-28800,FALSE,3867326773,,
387038254,FALSE,Sat Oct 08 10:51:44 +0000 2011,TRUE,FALSE,,,1,,7,,13,FALSE,FALSE,387038254,387038254,FALSE,FALSE,1,en,0,,Panagiotis Diamantis,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/387038254/1365001849,http://pbs.twimg.com/profile_images/3410767444/ea0646c064292293bcd50514cf0291e9_normal.jpeg,https://pbs.twimg.com/profile_images/3410767444/ea0646c064292293bcd50514cf0291e9_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,PDiamantis,,239,Baghdad,none,,10800,FALSE,387038254,0.35,0.791968151
3875295622,FALSE,Mon Oct 05 23:07:28 +0000 2015,TRUE,FALSE,"it ain't you're booty, it's your beauty",,2338,,152,,280,FALSE,TRUE,3875295622,3875295622,FALSE,FALSE,0,en,2,,Sidney,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3875295622/1494179353,http://pbs.twimg.com/profile_images/929049142713823233/UuaBpS75_normal.jpg,https://pbs.twimg.com/profile_images/929049142713823233/UuaBpS75_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,nivreks_yendis,,3712,,none,,,FALSE,3875295622,0.348837209,0.627234979
387963785,FALSE,Sun Oct 09 23:24:18 +0000 2011,FALSE,FALSE,Tweet random information I find interesting. Looking forward to meeting you.,,14440,,541,,830,TRUE,FALSE,387963785,387963785,FALSE,FALSE,0,en,22,"Carol Stream, IL",Marina Savenok,,BA252B,http://pbs.twimg.com/profile_background_images/735292281/5e58aa9d73f6c49b01eeec8f35ef3c9b.jpeg,https://pbs.twimg.com/profile_background_images/735292281/5e58aa9d73f6c49b01eeec8f35ef3c9b.jpeg,TRUE,https://pbs.twimg.com/profile_banners/387963785/1401537879,http://pbs.twimg.com/profile_images/818052509164072961/ZCUky-p1_normal.jpg,https://pbs.twimg.com/profile_images/818052509164072961/ZCUky-p1_normal.jpg,B70915,FFFFFF,FFFFFF,0,TRUE,FALSE,marinasstories,,3842,Central Time (US & Canada),none,https://t.co/h5hsrFYosw,-21600,FALSE,387963785,0.393718042,0.778211325
388274900,FALSE,Mon Oct 10 13:47:21 +0000 2011,FALSE,FALSE,StillWalks - making natural connections,,750,,456,,791,TRUE,FALSE,388274900,388274900,FALSE,FALSE,1,en,32,Swansea,Alastair Duncan,,6BA544,http://pbs.twimg.com/profile_background_images/410528187/TwitHead.jpg,https://pbs.twimg.com/profile_background_images/410528187/TwitHead.jpg,FALSE,https://pbs.twimg.com/profile_banners/388274900/1439978887,http://pbs.twimg.com/profile_images/633941519947419648/PDMmPY8E_normal.jpg,https://pbs.twimg.com/profile_images/633941519947419648/PDMmPY8E_normal.jpg,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,StillWalks,,5793,,none,http://t.co/8iDcYSMcg2,,FALSE,388274900,0.366613419,0.661057486
388589094,FALSE,Tue Oct 11 00:43:14 +0000 2011,FALSE,FALSE,lowercase intended || snapchat : abeeyah,,3168,,291,,252,TRUE,FALSE,388589094,388589094,FALSE,FALSE,0,en,9,,Abirami,,C0DEED,http://pbs.twimg.com/profile_background_images/882422125/6cb53d36ee3e5e1d391340252c98b1bb.jpeg,https://pbs.twimg.com/profile_background_images/882422125/6cb53d36ee3e5e1d391340252c98b1bb.jpeg,FALSE,https://pbs.twimg.com/profile_banners/388589094/1505921941,http://pbs.twimg.com/profile_images/904512996428341252/gdn7qZhK_normal.jpg,https://pbs.twimg.com/profile_images/904512996428341252/gdn7qZhK_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,TRUE,FALSE,AbeeyahGanesan,,37952,Kuala Lumpur,none,,28800,FALSE,388589094,,
3887070673,FALSE,Wed Oct 14 02:31:12 +0000 2015,TRUE,TRUE,,,360,,3,,76,FALSE,FALSE,3887070673,3887070673,FALSE,FALSE,0,en,2,,pamela fortunado,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,butterfly_red20,,803,,none,,,FALSE,3887070673,0.037974684,0.960202091
3889616472,FALSE,Wed Oct 14 08:19:29 +0000 2015,TRUE,FALSE,,,313,,1896,,20,FALSE,FALSE,3889616472,3889616472,FALSE,FALSE,1,en,1,,boycottwestpac,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3889616472/1444866040,http://pbs.twimg.com/profile_images/654640032783843329/B00QZFVB_normal.jpg,https://pbs.twimg.com/profile_images/654640032783843329/B00QZFVB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,boycottwestpac6,,312,,none,,,FALSE,3889616472,0.989561587,0.991386682
3891754217,FALSE,Wed Oct 07 17:03:04 +0000 2015,TRUE,TRUE,,,0,,0,,0,FALSE,FALSE,3891754217,3891754217,FALSE,FALSE,1,en,0,,Hans Garma,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,GarmaHans,,543,,none,,,FALSE,,,
389890902,FALSE,Thu Oct 13 04:33:20 +0000 2011,FALSE,FALSE,Titik dua kurung tutup,,35,,2229,,104,FALSE,FALSE,389890902,389890902,FALSE,FALSE,0,en,0,some day in purwokerto,Faslun Z. Mu'tamar,,FFFFFF,http://pbs.twimg.com/profile_background_images/742702511/4f20ab0ce99392478ab34cf7cc67db60.jpeg,https://pbs.twimg.com/profile_background_images/742702511/4f20ab0ce99392478ab34cf7cc67db60.jpeg,TRUE,https://pbs.twimg.com/profile_banners/389890902/1352741361,http://pbs.twimg.com/profile_images/900034192196509696/ud4HOChk_normal.jpg,https://pbs.twimg.com/profile_images/900034192196509696/ud4HOChk_normal.jpg,26639D,FFFFFF,DDEEF6,333333,TRUE,FALSE,DeKotel,,7194,Jakarta,none,,25200,FALSE,389890902,0.955403087,0.753907052
39001193,FALSE,Sun May 10 05:11:18 +0000 2009,FALSE,FALSE,,,5284,,352,,41,FALSE,TRUE,39001193,39001193,FALSE,FALSE,0,en,3,sc/ig: renaexsalunga,renae salunga,,1A1B1F,http://pbs.twimg.com/profile_background_images/347060357/twitter_backround_2.jpg,https://pbs.twimg.com/profile_background_images/347060357/twitter_backround_2.jpg,TRUE,https://pbs.twimg.com/profile_banners/39001193/1461036354,http://pbs.twimg.com/profile_images/811567661809139712/uP5NdtSu_normal.jpg,https://pbs.twimg.com/profile_images/811567661809139712/uP5NdtSu_normal.jpg,9E9E9E,181A1E,252429,FFFFFF,TRUE,TRUE,renaexsalunga,,16865,International Date Line West,none,,-39600,FALSE,39001193,,
3901036876,FALSE,Thu Oct 08 16:22:37 +0000 2015,TRUE,FALSE,Who I love shouldn't be a issue for you or anyone else -Teri Polo  #swanqueen,,2993,,47,,167,FALSE,TRUE,3901036876,3901036876,FALSE,FALSE,0,en,0,Indianapolis Indiana ,Drea_drank,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3901036876/1508364075,http://pbs.twimg.com/profile_images/920771350771351552/1EEgEARC_normal.jpg,https://pbs.twimg.com/profile_images/920771350771351552/1EEgEARC_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TheFostersABCF3,,979,,none,https://t.co/vSOpui75Nx,,FALSE,3901036876,0.219626168,0.799661354
390146736,FALSE,Thu Oct 13 14:48:01 +0000 2011,FALSE,FALSE,Smart Betty has amazing deals - 50-90% off of products and services from Milton businesses - and we give back 10% to Milton associations and charities.,,0,,173,,29,FALSE,FALSE,390146736,390146736,FALSE,FALSE,1,en,3,"Milton, Ontario",Smart Betty Milton,,FFFFFF,http://pbs.twimg.com/profile_background_images/345613615/SmartBetty_Twiter_back_5.jpg,https://pbs.twimg.com/profile_background_images/345613615/SmartBetty_Twiter_back_5.jpg,FALSE,,http://pbs.twimg.com/profile_images/1586485753/smart_betty_betty_square_normal.jpg,https://pbs.twimg.com/profile_images/1586485753/smart_betty_betty_square_normal.jpg,048C48,BD0BA2,FFFFFF,333333,TRUE,FALSE,SB_MiltonON,,3725,Eastern Time (US & Canada),none,http://t.co/2vs5oYoSIp,-18000,FALSE,390146736,0.856435644,0.625347575
391778402,FALSE,Sun Oct 16 02:57:55 +0000 2011,FALSE,FALSE,I exist because you imagine I do...,,2,,169,,121,TRUE,TRUE,391778402,391778402,FALSE,FALSE,0,en,1,"Dhaka, Bangladesh",Digonto Ahmed,,131516,http://pbs.twimg.com/profile_background_images/378800000121564291/5e3a9744e4d32b6956ec7dc5d0ce200e.jpeg,https://pbs.twimg.com/profile_background_images/378800000121564291/5e3a9744e4d32b6956ec7dc5d0ce200e.jpeg,TRUE,https://pbs.twimg.com/profile_banners/391778402/1416811753,http://pbs.twimg.com/profile_images/721164456101748737/F4AaG39b_normal.jpg,https://pbs.twimg.com/profile_images/721164456101748737/F4AaG39b_normal.jpg,94D487,FFFFFF,DDEEF6,333333,TRUE,FALSE,digontoahmed,,2130,Almaty,none,https://t.co/KH9jpeGK68,21600,FALSE,391778402,0.582758621,0.98141906
39194666,FALSE,Mon May 11 04:49:23 +0000 2009,TRUE,FALSE,"Music is ones words first felt, then written, and finally sung. All music is beautiful! It's ones journey through life. Music is absolutely universal!",,74259,,934,,1794,FALSE,TRUE,39194666,39194666,FALSE,FALSE,1,en,24,,michelle little,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/39194666/1495159669,http://pbs.twimg.com/profile_images/865388486957961217/WFRG94J6_normal.jpg,https://pbs.twimg.com/profile_images/865388486957961217/WFRG94J6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,michellecallie,,51033,,none,,,FALSE,39194666,0.34353619,0.928740288
392501209,FALSE,Mon Oct 17 04:11:10 +0000 2011,FALSE,FALSE,"no one.  just a working drone trying to get  by.
please no one under 18 and no women",,20174,,980,,1313,TRUE,FALSE,392501209,392501209,FALSE,FALSE,1,en,43,Albany NY,Tommy Grey,,22330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,https://pbs.twimg.com/profile_banners/392501209/1407115531,http://pbs.twimg.com/profile_images/496105741145485312/TdtH4XoX_normal.jpeg,https://pbs.twimg.com/profile_images/496105741145485312/TdtH4XoX_normal.jpeg,0084B4,A8C7F7,C0DFEC,333333,TRUE,FALSE,TommyGrey2,,116221,Central Time (US & Canada),none,,-21600,FALSE,,,
39288051,FALSE,Mon May 11 16:50:27 +0000 2009,FALSE,FALSE,Reniah ??,,319,,171,,225,TRUE,TRUE,39288051,39288051,FALSE,FALSE,0,en,5,Barbados,Reco,,F2D694,http://pbs.twimg.com/profile_background_images/873390421/daafcb06f339348e46ab18b5df481350.jpeg,https://pbs.twimg.com/profile_background_images/873390421/daafcb06f339348e46ab18b5df481350.jpeg,TRUE,https://pbs.twimg.com/profile_banners/39288051/1501621800,http://pbs.twimg.com/profile_images/926245560826376193/x0akvdd2_normal.jpg,https://pbs.twimg.com/profile_images/926245560826376193/x0akvdd2_normal.jpg,19CF86,FFFFFF,361A0C,DD8A58,TRUE,FALSE,KingChopz45,,15700,Quito,none,,-18000,FALSE,39288051,0.432569975,0.732132447
3930997512,FALSE,Sun Oct 18 02:07:13 +0000 2015,TRUE,FALSE,??2????LDH ???JSB #???? GENE #????,,10041,,727,,602,FALSE,FALSE,3930997512,3930997512,FALSE,FALSE,0,en,0,??????,??????,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3930997512/1502200802,http://pbs.twimg.com/profile_images/921904604064780288/Qkt5DMtt_normal.jpg,https://pbs.twimg.com/profile_images/921904604064780288/Qkt5DMtt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,imaichi_mk_0327,,167,,none,https://t.co/f0H6JPsreR,,FALSE,3930997512,0.54770849,0.593794655
393190638,FALSE,Tue Oct 18 04:50:11 +0000 2011,FALSE,FALSE,"High Point/Siler City Firefighter, on the pathway to following my dreams. NEV3R4G3T. Josh Woods, gone but never forgotten. 1/12/2016",,1176,,505,,204,FALSE,TRUE,393190638,393190638,FALSE,FALSE,0,en,0,Riding Backwards,Josh Clegg,,70CFFF,http://pbs.twimg.com/profile_background_images/387635899/jclegg2.jpg,https://pbs.twimg.com/profile_background_images/387635899/jclegg2.jpg,TRUE,https://pbs.twimg.com/profile_banners/393190638/1350449096,http://pbs.twimg.com/profile_images/683111837659959297/BfAkTr3H_normal.jpg,https://pbs.twimg.com/profile_images/683111837659959297/BfAkTr3H_normal.jpg,0,0,56A1D3,0,TRUE,FALSE,joshclegg_FL,,15568,Eastern Time (US & Canada),none,,-18000,FALSE,393190638,0.712270804,0.537411341
393490561,FALSE,Tue Oct 18 16:25:01 +0000 2011,FALSE,FALSE,,,11634,,598,,480,FALSE,TRUE,393490561,393490561,FALSE,FALSE,0,en,0,"Wales, United Kingdom",Joe Williams,,DBE9ED,http://pbs.twimg.com/profile_background_images/594075920/i1jj04xidrqw0htxqfeb.jpeg,https://pbs.twimg.com/profile_background_images/594075920/i1jj04xidrqw0htxqfeb.jpeg,TRUE,https://pbs.twimg.com/profile_banners/393490561/1506028059,http://pbs.twimg.com/profile_images/892536076128145409/9lfZgW_v_normal.jpg,https://pbs.twimg.com/profile_images/892536076128145409/9lfZgW_v_normal.jpg,CC3366,DBE9ED,E6F6F9,333333,TRUE,TRUE,Joe_Williams5,,19517,London,none,,0,FALSE,393490561,,
393578483,FALSE,Tue Oct 18 19:07:08 +0000 2011,FALSE,FALSE,"I'm a mess, I confess.",,12823,,1340,,853,TRUE,TRUE,393578483,393578483,FALSE,FALSE,0,en,0,,????? ??????,,41877F,http://pbs.twimg.com/profile_background_images/664783410/d26b7d01ec7d71c81abafc5319e9f25a.jpeg,https://pbs.twimg.com/profile_background_images/664783410/d26b7d01ec7d71c81abafc5319e9f25a.jpeg,TRUE,https://pbs.twimg.com/profile_banners/393578483/1507946217,http://pbs.twimg.com/profile_images/919010715347890176/CtxHzYkC_normal.jpg,https://pbs.twimg.com/profile_images/919010715347890176/CtxHzYkC_normal.jpg,82717F,FFFFFF,0,F774F7,TRUE,FALSE,katieglutz,,11524,Central Time (US & Canada),none,,-21600,FALSE,393578483,0.610781179,0.512134916
393686282,FALSE,Tue Oct 18 22:37:29 +0000 2011,FALSE,FALSE,i have mixed drinks about feelings x,,25320,,990,,199,TRUE,TRUE,393686282,393686282,FALSE,FALSE,0,en,13,Scotland,amy,,EDECE9,http://pbs.twimg.com/profile_background_images/378800000097745801/e6b474e6221f680bd2355db7938f8473.jpeg,https://pbs.twimg.com/profile_background_images/378800000097745801/e6b474e6221f680bd2355db7938f8473.jpeg,TRUE,https://pbs.twimg.com/profile_banners/393686282/1506636759,http://pbs.twimg.com/profile_images/927676893150765058/L0OCY95f_normal.jpg,https://pbs.twimg.com/profile_images/927676893150765058/L0OCY95f_normal.jpg,F58EA8,FFFFFF,DDEEF6,333333,TRUE,TRUE,ftamymo,,39168,Edinburgh,none,,0,FALSE,393686282,,
394135675,FALSE,Wed Oct 19 16:35:36 +0000 2011,FALSE,FALSE,I can't think of a single interesting thing to say....,,111,,32,,212,FALSE,FALSE,394135675,394135675,FALSE,FALSE,0,en,4,,Fionnuala O'Brien,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/870777308608593923/lNOXFCb3_normal.jpg,https://pbs.twimg.com/profile_images/870777308608593923/lNOXFCb3_normal.jpg,89C9FA,0,0,0,FALSE,FALSE,figi101,,388,,none,https://t.co/cyrMNLq9EU,,FALSE,394135675,0.131147541,0.90708094
3943702392,FALSE,Mon Oct 19 05:41:27 +0000 2015,TRUE,FALSE,?????…??????????????????^_^?????????…,,39,,15827,,272,FALSE,FALSE,3943702392,3943702392,FALSE,FALSE,0,en,3,????????? RT/????????,???,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3943702392/1465209961,http://pbs.twimg.com/profile_images/699088623195394049/sTIJVJ9u_normal.jpg,https://pbs.twimg.com/profile_images/699088623195394049/sTIJVJ9u_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,EpxZqnk,,1620,,none,,,FALSE,3943702392,0.983100342,0.57638804
3944737160,FALSE,Mon Oct 19 07:46:46 +0000 2015,FALSE,FALSE,"Everyone's favourite Motor City train wreck. Slut, sinner, and all around hot mess!",,11654,,481,,917,TRUE,TRUE,3944737160,3944737160,FALSE,FALSE,0,en,3,"Detroit, MI",Hole,,0,http://pbs.twimg.com/profile_background_images/668020013320679424/2pawpE4T.jpg,https://pbs.twimg.com/profile_background_images/668020013320679424/2pawpE4T.jpg,FALSE,https://pbs.twimg.com/profile_banners/3944737160/1506458193,http://pbs.twimg.com/profile_images/925390850833739776/Tfa0g7ac_normal.jpg,https://pbs.twimg.com/profile_images/925390850833739776/Tfa0g7ac_normal.jpg,0,0,0,0,TRUE,FALSE,HungryHoleX,,11970,Eastern Time (US & Canada),none,https://t.co/GjRNXoKCPM,-18000,FALSE,3944737160,0.344062947,0.712172876
3944740275,FALSE,Tue Oct 13 08:20:34 +0000 2015,TRUE,TRUE,,,1,,1,,1,FALSE,FALSE,3944740275,3944740275,FALSE,FALSE,1,en,0,,Fabio,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Fabio11539587,,986,,none,,,FALSE,3944740275,0.5,0.994154497
394693980,FALSE,Thu Oct 20 13:47:22 +0000 2011,TRUE,FALSE,,,7,,184,,300,FALSE,TRUE,394693980,394693980,FALSE,FALSE,1,en,3,West bengal,Shyama prasad Rudra,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/521926827569192961/yyTZoH3q_normal.jpeg,https://pbs.twimg.com/profile_images/521926827569192961/yyTZoH3q_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,sprudra2,,3681,,none,,,FALSE,394693980,0.380165289,0.582712842
394843636,FALSE,Thu Oct 20 18:24:10 +0000 2011,TRUE,FALSE,Informasi Lowongan Kerja #Pekanbaru #Riau Terbaru - Berbagi Info Lowongan Silahkan DM/Mention dgn Hastag #lokerPKU #Recommended | Organized by » @PekanbaruCo «,,0,,7645,,1,FALSE,FALSE,394843636,394843636,FALSE,FALSE,1,en,16,Pekanbaru,Lowongan Pekanbaru,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,http://pbs.twimg.com/profile_images/1598225787/Jobs_Focus_Group_normal.png,https://pbs.twimg.com/profile_images/1598225787/Jobs_Focus_Group_normal.png,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,lokerPKU,,10533,Jakarta,none,http://t.co/0T6bak5RB4,25200,FALSE,394843636,0.99986923,0.999359933
3949010962,FALSE,Tue Oct 13 18:56:14 +0000 2015,FALSE,FALSE,moved to @taeyeontwt,,6969,,1145,,76,TRUE,FALSE,3949010962,3949010962,FALSE,FALSE,0,en,15,,louPINNED,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/3949010962/1481460454,http://pbs.twimg.com/profile_images/807929813092724736/UgepuLd3_normal.jpg,https://pbs.twimg.com/profile_images/807929813092724736/UgepuLd3_normal.jpg,E81C4F,0,0,0,FALSE,FALSE,jenniekimtwt,,26643,Pacific Time (US & Canada),none,,-28800,FALSE,3949010962,0.937704918,0.900528879
